UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,
2023_12328346_48413737,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125A,WCVI,125-2,Placemark 34,2023-08-05T08:59:21-07:00,49.594403,-126.851407,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12327748_48404201,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25JO,WCVI,25-13,Placemark 35,2023-08-05T09:10:12-07:00,49.795535,-127.002306,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12323827_48413344,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25JI,WCVI,25-13,Placemark 36,2023-08-05T09:10:26-07:00,49.803186,-127.00072,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326221_48429451,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25JI,WCVI,25-13,Placemark 37,2023-08-05T09:11:19-07:00,49.828483,-127.002498,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12325475_48446666,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25F,WCVI,25-13,Placemark 38,2023-08-05T09:13:50-07:00,49.848545,-126.89627,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12328474_48479357,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25JO,WCVI,25-13,Placemark 39,2023-08-05T09:28:50-07:00,49.818751,-127.050263,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12349311_48668960,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25JO,WCVI,25-13,Placemark 40,2023-08-05T09:29:26-07:00,49.813929,-127.052358,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326918_48479410,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125K,WCVI,125-3,Placemark 41,2023-08-05T09:29:36-07:00,49.80093,-127.07186,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12334426_48508204,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25JO,WCVI,25-13,Placemark 42,2023-08-05T09:29:55-07:00,49.81838,-127.076737,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12329414_48570227,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,25JI,WCVI,25-13,Placemark 43,2023-08-05T09:30:13-07:00,49.851402,-127.070977,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326776_48587224,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125K,WCVI,125-3,Placemark 44,2023-08-05T09:31:34-07:00,49.846127,-127.140648,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326784_48579029,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125G,WCVI,125-3,Placemark 45,2023-08-05T09:33:02-07:00,49.820928,-127.18132,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12326107_48597829,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125G,WCVI,125-3,Placemark 46,2023-08-05T09:34:09-07:00,49.794624,-127.206706,13,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12332637_48597166,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125G,WCVI,125-4,Placemark 47,2023-08-05T09:38:41-07:00,49.699227,-127.322869,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12334083_48609327,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125G,WCVI,125-4,Placemark 48,2023-08-05T09:41:30-07:00,49.722724,-127.211988,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12329863_48633468,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125G,WCVI,125-3,Placemark 49,2023-08-05T09:42:04-07:00,49.730287,-127.192859,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12332807_48649865,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125A,WCVI,125-5,Placemark 50,2023-08-05T09:54:06-07:00,49.480857,-126.865214,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12352976_48660938,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125A,WCVI,125-5,Placemark 51,2023-08-05T09:57:00-07:00,49.417584,-126.765218,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12335721_48652752,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125A,WCVI,125-5,Placemark 52,2023-08-05T09:57:22-07:00,49.392381,-126.745745,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12336379_48664589,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125A,WCVI,125-5,Placemark 53,2023-08-05T09:57:32-07:00,49.395149,-126.727763,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12357208_48738408,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125A,WCVI,125-5,Placemark 54,2023-08-05T09:58:09-07:00,49.40847,-126.703575,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12355360_48742211,20230805_166_Nootka,2023,8,5,2023-08-05,July 15 to August 31,Weekend,125A,WCVI,125-2,Placemark 55,2023-08-05T10:00:17-07:00,49.431943,-126.635756,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12357349_48768447,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19A,SOG,19-7,Placemark 1,2023-08-06T11:34:24-07:00,48.683187,-123.492563,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12355365_48796162,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,20D,SOG,20-5,Placemark 10,2023-08-06T11:37:38-07:00,48.292177,-123.652545,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12355997_48812401,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29DW,SOG,29-2,Placemark 100,2023-08-06T13:57:41-07:00,49.457645,-123.860143,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12342808_48722323,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29C,SOG,29-2,Placemark 101,2023-08-06T13:57:52-07:00,49.452061,-123.8253,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12330683_48695169,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29C,SOG,29-1,Placemark 102,2023-08-06T13:58:09-07:00,49.460353,-123.784251,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12329046_48701012,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29C,SOG,29-1,Placemark 103,2023-08-06T13:58:20-07:00,49.456767,-123.77466,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12348045_48620238,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29C,SOG,29-1,Placemark 104,2023-08-06T13:58:33-07:00,49.449797,-123.741189,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12328951_48721121,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29C,SOG,29-1,Placemark 105,2023-08-06T13:58:47-07:00,49.43492,-123.72827,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12338258_48748752,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29C,SOG,29-1,Placemark 106,2023-08-06T13:58:58-07:00,49.430538,-123.718845,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12323519_48730897,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29B,SOG,29-2,Placemark 107,2023-08-06T14:00:04-07:00,49.379991,-123.543375,25,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12335441_48854973,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29B,SOG,29-1,Placemark 108,2023-08-06T14:00:34-07:00,49.410231,-123.627875,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12330857_48862403,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28D,SOG,28-1,Placemark 109,2023-08-06T14:00:48-07:00,49.369967,-123.501213,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12330565_48870114,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,20D,SOG,20-5,Placemark 11,2023-08-06T11:37:53-07:00,48.317303,-123.626085,22,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12328973_48891235,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28D,SOG,28-1,Placemark 110,2023-08-06T14:01:00-07:00,49.353006,-123.455615,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12324704_48867571,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28D,SOG,28-1,Placemark 111,2023-08-06T14:01:13-07:00,49.34567,-123.43921,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12324130_48849685,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28D,SOG,28-1,Placemark 112,2023-08-06T14:01:26-07:00,49.353727,-123.430691,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12324057_48839625,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29B,SOG,29-3,Placemark 113,2023-08-06T14:01:38-07:00,49.331544,-123.430209,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12347986_48591308,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29B,SOG,29-3,Placemark 114,2023-08-06T14:01:49-07:00,49.329786,-123.411149,32,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12319066_48830639,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28E,SOG,28-1,Placemark 115,2023-08-06T14:02:11-07:00,49.428177,-123.43572,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12311466_48803001,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28E,SOG,28-1,Placemark 116,2023-08-06T14:02:21-07:00,49.434929,-123.427756,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12313760_48808719,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28J,SOG,28-2,Placemark 117,2023-08-06T14:02:58-07:00,49.337458,-123.349298,9,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12305633_48802610,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28J,SOG,28-2,Placemark 118,2023-08-06T14:03:26-07:00,49.334762,-123.30601,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12307781_48788246,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28J,SOG,28-2,Placemark 119,2023-08-06T14:03:35-07:00,49.339347,-123.288079,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12360878_48855715,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,20D,SOG,20-5,Placemark 12,2023-08-06T11:38:11-07:00,48.311431,-123.624651,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12362957_48914985,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28J,SOG,28-2,Placemark 120,2023-08-06T14:04:08-07:00,49.416224,-123.244284,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12369646_48919550,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28J,SOG,28-2,Placemark 121,2023-08-06T14:04:19-07:00,49.433755,-123.262055,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12368109_48925554,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28J,SOG,28-2,Placemark 122,2023-08-06T14:04:28-07:00,49.437895,-123.245855,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12374271_49033538,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28B,SOG,28-4,Placemark 123,2023-08-06T14:04:42-07:00,49.557795,-123.341734,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12349282_48577627,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28B,SOG,28-4,Placemark 124,2023-08-06T14:04:52-07:00,49.572697,-123.270962,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12363937_49032674,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28B,SOG,28-3,Placemark 125,2023-08-06T14:05:09-07:00,49.530123,-123.413984,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12358356_49015910,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28H,SOG,28-7,Placemark 126,2023-08-06T14:05:23-07:00,49.325439,-123.262517,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12357637_49021910,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28H,SOG,28-6,Placemark 127,2023-08-06T14:05:35-07:00,49.335119,-123.220861,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12355751_49024881,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,28H,SOG,28-9,Placemark 128,2023-08-06T14:05:47-07:00,49.318886,-123.151145,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12362679_49074617,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29DE,SOG,29-3,Placemark 129,2023-08-06T14:07:20-07:00,49.243646,-123.292114,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12363831_49079688,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,20D,SOG,20-5,Placemark 13,2023-08-06T11:38:39-07:00,48.304287,-123.622291,7,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12364353_49088608,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29DE,SOG,29-3,Placemark 130,2023-08-06T14:07:31-07:00,49.193653,-123.296826,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12365563_49105378,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29DE,SOG,29-3,Placemark 131,2023-08-06T14:07:58-07:00,49.113997,-123.302426,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12367360_49125404,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29G,SOG,29-5,Placemark 132,2023-08-06T14:08:31-07:00,49.01165,-123.558364,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12368667_49084104,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,29G,SOG,29-5,Placemark 133,2023-08-06T14:08:43-07:00,48.98793,-123.526131,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12351102_48557522,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,17K,SOG,17-2,Placemark 134,2023-08-06T14:08:56-07:00,48.972117,-123.593541,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12370351_49097891,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,17K,SOG,17-2,Placemark 135,2023-08-06T14:09:07-07:00,48.955052,-123.601488,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12377799_49119897,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,17K,SOG,17-2,Placemark 136,2023-08-06T14:09:16-07:00,48.914901,-123.521714,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12368672_49164514,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,20D,SOG,20-5,Placemark 14,2023-08-06T11:38:55-07:00,48.303606,-123.583927,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12371126_49164606,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,20D,SOG,20-5,Placemark 15,2023-08-06T11:39:06-07:00,48.300261,-123.559297,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12378232_49180636,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,20D,SOG,20-5,Placemark 16,2023-08-06T11:39:22-07:00,48.329532,-123.537051,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12379876_49198984,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19D,SOG,19-3,Placemark 17,2023-08-06T11:40:34-07:00,48.39297,-123.453879,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12380227_49209633,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19D,SOG,19-3,Placemark 18,2023-08-06T11:40:45-07:00,48.414164,-123.417149,20,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12382379_49207202,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19D,SOG,19-3,Placemark 19,2023-08-06T11:41:13-07:00,48.395083,-123.373193,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12384340_49202808,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19A,SOG,19-7,Placemark 2,2023-08-06T11:34:41-07:00,48.673338,-123.497103,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12388180_49212931,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19D,SOG,19-3,Placemark 20,2023-08-06T11:41:24-07:00,48.390445,-123.301878,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12367029_48308125,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19D,SOG,19-3,Placemark 21,2023-08-06T11:41:40-07:00,48.383638,-123.295866,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12392740_49217922,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19D,SOG,19-3,Placemark 22,2023-08-06T11:42:00-07:00,48.381835,-123.319253,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12392323_49235429,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19D,SOG,19-3,Placemark 23,2023-08-06T11:42:21-07:00,48.359258,-123.376418,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12396344_49243742,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19C,SOG,19-4,Placemark 24,2023-08-06T11:42:37-07:00,48.413737,-123.283464,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12398536_49244549,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19C,SOG,19-4,Placemark 25,2023-08-06T11:43:03-07:00,48.404201,-123.277483,10,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12415137_49296501,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19C,SOG,19-4,Placemark 26,2023-08-06T11:43:23-07:00,48.413345,-123.238273,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12416246_49305401,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19C,SOG,19-4,Placemark 27,2023-08-06T11:43:36-07:00,48.429451,-123.262217,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12414884_49309773,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19C,SOG,19-4,Placemark 28,2023-08-06T11:43:51-07:00,48.446666,-123.254755,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12416904_49318107,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 29,2023-08-06T11:44:48-07:00,48.479358,-123.284744,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12391926_49459396,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19A,SOG,19-7,Placemark 3,2023-08-06T11:34:58-07:00,48.668961,-123.493111,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12389042_49465492,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 30,2023-08-06T11:44:58-07:00,48.479411,-123.269189,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12564670_48970436,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 31,2023-08-06T11:45:09-07:00,48.508205,-123.344264,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12561999_48953411,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 32,2023-08-06T13:36:11-07:00,48.570228,-123.294141,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12560324_48952461,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 33,2023-08-06T13:36:25-07:00,48.587224,-123.267762,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12556296_48934324,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 34,2023-08-06T13:36:38-07:00,48.579029,-123.267845,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12550694_48895303,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 35,2023-08-06T13:37:13-07:00,48.597829,-123.26107,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12546977_48921900,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 36,2023-08-06T13:37:25-07:00,48.597167,-123.326372,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12542916_48895014,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 37,2023-08-06T13:37:35-07:00,48.609328,-123.340838,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12540258_48856762,20230806_3305_SOGS,2023,8,6,2023-08-06,July 15 to August 31,Weekend,19B,SOG,19-5,Placemark 38,2023-08-06T13:37:49-07:00,48.633469,-123.298631,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
