UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,Notes,COUNT (1/2)
2021_12554642_48948152,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23O,WCVI,23-11,Placemark 1,2021-07-30T15:32:08-07:00,48.94815206,-125.5464268,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12532155_48851671,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23Q,WCVI,23-8,Placemark 10,2021-07-30T15:35:09-07:00,48.85167162,-125.3215591,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12533881_48845371,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23Q,WCVI,23-8,Placemark 11,2021-07-30T15:35:17-07:00,48.84537139,-125.3388101,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12529861_48826181,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 12,2021-07-30T15:35:30-07:00,48.82618145,-125.2986163,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12530708_48818663,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,123R,WCVI,123-3,Placemark 13,2021-07-30T15:36:09-07:00,48.81866316,-125.3070841,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12522931_48832717,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 14,2021-07-30T15:36:29-07:00,48.83271714,-125.2293142,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12520983_48838065,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 15,2021-07-30T15:36:51-07:00,48.83806563,-125.2098364,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12519317_48852522,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 16,2021-07-30T15:36:59-07:00,48.85252232,-125.1931787,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12517602_48869974,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23M,WCVI,23-7,Placemark 17,2021-07-30T15:37:12-07:00,48.86997417,-125.1760263,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12516682_48876907,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23M,WCVI,23-5,Placemark 18,2021-07-30T15:37:22-07:00,48.87690711,-125.1668287,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12514459_48842818,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 19,2021-07-30T15:37:40-07:00,48.84281848,-125.1445976,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12551574_48921367,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23O,WCVI,23-11,Placemark 2,2021-07-30T15:32:34-07:00,48.92136769,-125.5157443,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12516648_48827251,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 20,2021-07-30T15:37:51-07:00,48.82725156,-125.166488,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12520601_48815532,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 21,2021-07-30T15:38:01-07:00,48.8155321,-125.2060111,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12522941_48810695,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23J,WCVI,23-7,Placemark 22,2021-07-30T15:38:11-07:00,48.8106955,-125.2294188,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12516158_48757959,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,123R,WCVI,123-1,Placemark 23,2021-07-30T15:38:39-07:00,48.75795913,-125.161584,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12513502_48754162,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,123R,WCVI,123-1,Placemark 24,2021-07-30T15:38:48-07:00,48.75416282,-125.1350258,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12512861_48704702,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,123U,WCVI,123-1,Placemark 25,2021-07-30T15:39:01-07:00,48.70470233,-125.1286118,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12505409_48700994,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121C,WCVI,121-2,Placemark 26,2021-07-30T15:39:34-07:00,48.70099454,-125.0540947,<Null>,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,crab fishing,Corrected or new file provided by JM in Feb 2024,1
2021_12500099_48620652,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121B,WCVI,121-2,Placemark 27,2021-07-30T15:40:18-07:00,48.62065229,-125.0009923,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12498248_48524226,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121B,WCVI,121-2,Placemark 28,2021-07-30T15:40:32-07:00,48.52422686,-124.9824803,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12552057_48925065,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23O,WCVI,23-11,Placemark 3,2021-07-30T15:32:48-07:00,48.92506533,-125.5205734,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12494407_48499175,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 30,2021-07-30T15:41:14-07:00,48.49917597,-124.9440756,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,humpback,Corrected or new file provided by JM in Feb 2024,1
2021_12494923_48504352,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 31,2021-07-30T15:41:51-07:00,48.5043524,-124.9492382,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12492571_48511907,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 32,2021-07-30T15:42:09-07:00,48.51190799,-124.92571,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,12,<Null>,<Null>,later identified to be J-pod and some of L12 pod (sub-group),Corrected or new file provided by JM in Feb 2024,1
2021_12488068_48530721,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 33,2021-07-30T15:44:58-07:00,48.53072104,-124.8806888,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12490481_48545655,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 34,2021-07-30T15:45:19-07:00,48.54565597,-124.9048108,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12481537_48549590,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 36,2021-07-30T15:45:58-07:00,48.54959032,-124.8153746,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12473976_48562180,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 37,2021-07-30T15:46:12-07:00,48.56218016,-124.7397662,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12469420_48544235,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20A,WCVI,20-1,Placemark 38,2021-07-30T15:46:29-07:00,48.54423574,-124.6942037,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12459346_48521345,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20A,WCVI,20-1,Placemark 39,2021-07-30T15:46:40-07:00,48.52134547,-124.5934616,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12540097_48870699,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23Q,WCVI,23-8,Placemark 4,2021-07-30T15:33:09-07:00,48.87069931,-125.4009701,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12448109_48531343,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20A,WCVI,20-1,Placemark 41,2021-07-30T15:47:26-07:00,48.53134355,-124.4810948,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12446245_48551663,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20E,WCVI,20-2,Placemark 42,2021-07-30T15:47:35-07:00,48.55166324,-124.4624593,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12445168_48556730,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20E,WCVI,20-2,Placemark 43,2021-07-30T15:47:46-07:00,48.55673074,-124.4516882,4,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12450361_48533199,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20A,WCVI,20-1,Placemark 44,2021-07-30T15:48:06-07:00,48.53319973,-124.5036179,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12453228_48544969,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20A,WCVI,20-1,Placemark 45,2021-07-30T15:48:18-07:00,48.54496934,-124.5322864,6,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12455884_48550863,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20A,WCVI,20-1,Placemark 46,2021-07-30T15:48:27-07:00,48.55086378,-124.5588431,10,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12463107_48560365,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,20A,WCVI,20-1,Placemark 47,2021-07-30T15:48:50-07:00,48.56036533,-124.6310718,12,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12494422_48627571,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121A,WCVI,121-1,Placemark 48,2021-07-30T15:49:13-07:00,48.62757114,-124.9442206,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12484495_48649870,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,21A,WCVI,21-0,Placemark 49,2021-07-30T15:51:50-07:00,48.64987035,-124.8449505,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12541674_48859298,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,123T,WCVI,123-3,Placemark 5,2021-07-30T15:33:37-07:00,48.8592982,-125.4167402,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12489992_48667358,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,21A,WCVI,21-0,Placemark 50,2021-07-30T15:53:43-07:00,48.66735839,-124.8999282,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12492182_48680028,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,21A,WCVI,21-0,Placemark 51,2021-07-30T15:54:09-07:00,48.68002824,-124.9218297,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12498318_48697686,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,21A,WCVI,21-0,Placemark 52,2021-07-30T15:54:19-07:00,48.69768622,-124.9831856,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12498369_48674182,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,121C,WCVI,121-2,Placemark 53,2021-07-30T15:54:35-07:00,48.67418281,-124.9836936,<Null>,<Null>,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,same boats that were in RCA had moved out of closed area,Corrected or new file provided by JM in Feb 2024,1
2021_12505925_48710830,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,21A,WCVI,21-0,Placemark 54,2021-07-30T15:55:42-07:00,48.71083066,-125.0592539,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12523224_48930968,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23E,WCVI,23-8,Placemark 6,2021-07-30T15:33:57-07:00,48.9309688,-125.2322425,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12523763_48919979,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23E,WCVI,23-8,Placemark 7,2021-07-30T15:34:11-07:00,48.91997906,-125.2376369,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12528554_48875612,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23Q,WCVI,23-8,Placemark 8,2021-07-30T15:34:49-07:00,48.87561256,-125.285548,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12530384_48859130,wcvi.20.07.21,2021,7,20,2021-07-20,July 15 to August 31,Weekday,23Q,WCVI,23-8,Placemark 9,2021-07-30T15:34:57-07:00,48.8591309,-125.3038453,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,Corrected or new file provided by JM in Feb 2024,1
2021_12416084_48414517,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20C,SOG,20-4,CVNF 01_Placemark 12,2021-07-22T19:59:09-07:00,48.414517,-124.16084,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Added back to the compilation.,1
2021_12410425_48405318,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20C,SOG,20-4,CVNF 02_Placemark 13,2021-07-22T19:59:53-07:00,48.405318,-124.104258,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Added back to the compilation.,1
2021_12364232_48301270,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20D,SOG,20-5,WW 01_Placemark 18,2021-07-22T20:02:26-07:00,48.30127,-123.642326,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,Added back to the compilation.,1
2021_12518417_50101978,20210721_3246_sogn,2021,7,21,2021-07-21,July 15 to August 31,Weekday,13D,SOG,13-14,Placemark 181,2021-07-21T12:15:24-07:00,50.101978,-125.184174,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Added back to the compilation.,1
2021_12532033_50422732,20210721_3246_sogn,2021,7,21,2021-07-21,July 15 to August 31,Weekday,13K,SOG,13-26,Placemark 23,2021-07-21T09:27:07-07:00,50.422732,-125.320336,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Added back to the compilation.,1
2021_12524188_50032090,20210721_3246_sogn,2021,7,21,2021-07-21,July 15 to August 31,Weekday,13C,SOG,13-3,Placemark 8,2021-07-21T09:01:09-07:00,50.03209,-125.241888,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,<Null>,<Null>,<Null>,<Null>,Added back to the compilation.,1
2021_12428092_49741195,20210721_3246_sogn,2021,7,21,2021-07-21,July 15 to August 31,Weekday,15G,SOG,15-1,Placemark 83,2021-07-21T10:47:46-07:00,49.741195,-124.280927,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Added back to the compilation.,1
2021_12455488_48551953,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20A,WCVI,20-1,11F_Placemark 10,2021-07-22T19:46:53-07:00,48.551953,-124.554883,11,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12379796_49208739,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,17E,SOG,17-11,11F_Placemark 71,2021-07-22T20:24:37-07:00,49.20874,-123.79796,11,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12451698_48542545,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20A,WCVI,20-1,12F_Placemark 8,2021-07-22T19:46:05-07:00,48.542545,-124.516982,12,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12330318_49376922,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,28J,SOG,28-2,1F_Placemark 102,2021-07-22T20:32:54-07:00,49.376922,-123.303188,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12322875_49337553,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,28H,SOG,28-6,1F_Placemark 106,2021-07-22T20:33:55-07:00,49.337553,-123.228755,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12319913_49333016,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,28H,SOG,28-6,1F_Placemark 107,2021-07-22T20:34:08-07:00,49.333017,-123.199131,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12318579_49327247,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,28H,SOG,28-7,1F_Placemark 109,2021-07-22T20:34:39-07:00,49.327247,-123.185794,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12466583_48573406,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20A,WCVI,20-1,1F_Placemark 116,2021-07-22T21:11:56-07:00,48.573407,-124.665838,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12378668_48351164,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20D,SOG,20-5,1F_Placemark 28,2021-07-22T20:08:52-07:00,48.351165,-123.786682,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12353951_48333123,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20D,SOG,20-5,1F_Placemark 35,2021-07-22T20:10:52-07:00,48.333123,-123.539515,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12342361_48363581,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,19D,SOG,19-3,1F_Placemark 36,2021-07-22T20:12:14-07:00,48.363581,-123.42361,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12326132_48447318,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,19C,SOG,19-4,1F_Placemark 39,2021-07-22T20:13:00-07:00,48.447319,-123.261324,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12321958_48437449,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,19C,SOG,19-4,1F_Placemark 40,2021-07-22T20:13:19-07:00,48.43745,-123.219586,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12335277_48617522,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,19B,SOG,19-5,1F_Placemark 42,2021-07-22T20:14:22-07:00,48.617522,-123.352774,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12326252_48603674,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,19B,SOG,19-5,1F_Placemark 43,2021-07-22T20:14:35-07:00,48.603675,-123.262527,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12330150_48697203,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,18B,SOG,18-6,1F_Placemark 49,2021-07-22T20:16:32-07:00,48.697204,-123.301503,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12318855_48732301,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,18D,SOG,18-4,1F_Placemark 50,2021-07-22T20:17:01-07:00,48.732302,-123.188559,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12306684_48787463,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,18D,SOG,18-11,1F_Placemark 51,2021-07-22T20:17:16-07:00,48.787464,-123.066841,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12307059_48806757,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,18D,SOG,18-11,1F_Placemark 52,2021-07-22T20:17:31-07:00,48.806758,-123.070592,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12359937_48912931,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,17K,SOG,17-6,1F_Placemark 57,2021-07-22T20:19:39-07:00,48.912931,-123.599375,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12447607_48539029,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,20E,WCVI,20-2,1F_Placemark 6,2021-07-22T19:45:17-07:00,48.53903,-124.476073,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12364262_49141398,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,29F,SOG,29-5,1F_Placemark 66,2021-07-22T20:22:34-07:00,49.141399,-123.642629,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12381633_49210560,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,17E,SOG,17-12,1F_Placemark 72,2021-07-22T20:24:51-07:00,49.210561,-123.816339,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
2021_12416133_49342111,20210721_3157_SOGS,2021,7,21,2021-07-21,July 15 to August 31,Weekday,17F,SOG,17-12,1F_Placemark 77,2021-07-22T20:26:24-07:00,49.342112,-124.161337,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1
